[4368:0101/164555.262:WARNING:electron\shell\common\api\electron_api_native_image.cc:201] Failed to load image from path 'images/inav_icon_128.png'
[4368:0101/164555.358:WARNING:content\browser\btm\btm_database.cc:129] Failed to initialize the DIPS SQLite database.
[4368:0101/164555.373:ERROR:net\disk_cache\cache_util_win.cc:25] Unable to move the cache: Access is denied. (0x5)
[4368:0101/164555.373:ERROR:net\disk_cache\cache_util_win.cc:25] Unable to move the cache: Access is denied. (0x5)
[4368:0101/164555.373:ERROR:net\disk_cache\cache_util_win.cc:25] Unable to move the cache: Access is denied. (0x5)
[4368:0101/164555.387:ERROR:net\disk_cache\disk_cache.cc:236] Unable to create cache
[8808:0101/164557.397:ERROR:net\disk_cache\cache_util_win.cc:25] Unable to move the cache: Access is denied. (0x5)
[8808:0101/164557.397:ERROR:net\disk_cache\disk_cache.cc:236] Unable to create cache
[4368:0101/164558.852:INFO:CONSOLE:51] "Connecting to: ble", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (51)
[4368:0101/164558.853:INFO:CONSOLE:44] "[BLE] === Starting BLE connection sequence ===", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164558.853:INFO:CONSOLE:44] "[BLE] Path: ble", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164558.853:INFO:CONSOLE:44] "[BLE] Options: [object Object]", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164558.853:INFO:CONSOLE:44] "[BLE] Opening device (request → connect → start notifications)...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164558.853:INFO:CONSOLE:44] "[BLE] Requesting BLE device with optional services: 0000ffe0-0000-1000-8000-00805f9b34fb,6e400001-b5a3-f393-e0a9-e50e24dcca9e,0000abf0-0000-1000-8000-00805f9b34fb,00001000-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164558.879:ERROR:components\device_event_log\device_event_log_impl.cc:198] [16:45:58.880] Bluetooth: bluetooth_adapter_winrt.cc:1186 Getting Radio failed. Chrome will be unable to change the power state by itself.
[4368:0101/164558.900:ERROR:components\device_event_log\device_event_log_impl.cc:198] [16:45:58.901] Bluetooth: bluetooth_adapter_winrt.cc:1264 OnPoweredRadioAdded(), Number of Powered Radios: 1
[4368:0101/164558.902:ERROR:components\device_event_log\device_event_log_impl.cc:198] [16:45:58.903] Bluetooth: bluetooth_adapter_winrt.cc:1279 OnPoweredRadiosEnumerated(), Number of Powered Radios: 1
[4368:0101/164603.193:INFO:CONSOLE:44] "[BLE] Found BLE device: SYNERDUINO7-BT-E-LE", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164603.193:INFO:CONSOLE:44] "[BLE] Device ID: kyymYGj/LIoxrYPArnTC6w==", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164603.193:INFO:CONSOLE:44] "[BLE] GATT connected: false", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164603.193:INFO:CONSOLE:44] "[BLE] Adding disconnect listener...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164603.193:INFO:CONSOLE:44] "[BLE] Device requested, now connecting to GATT...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164603.193:INFO:CONSOLE:44] "[BLE] Connecting to GATT server...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.139:INFO:CONSOLE:44] "[BLE] Connected to: SYNERDUINO7-BT-E-LE", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.139:INFO:CONSOLE:44] "[BLE] GATT server connected: true", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.141:INFO:CONSOLE:44] "[BLE] Discovering primary services...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.970:INFO:CONSOLE:44] "[BLE] Found 1 services:", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.970:INFO:CONSOLE:44] "[BLE]   Service UUID: 0000ffe0-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.970:INFO:CONSOLE:44] "[BLE] Matched device type: CC2541 based", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.970:INFO:CONSOLE:44] "[BLE] Expected write characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.970:INFO:CONSOLE:44] "[BLE] Expected read characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.971:INFO:CONSOLE:44] "[BLE] Getting characteristics from service...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.972:INFO:CONSOLE:44] "[BLE] Found 2 characteristics:", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.972:INFO:CONSOLE:44] "[BLE]   Characteristic UUID: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.972:INFO:CONSOLE:44] "[BLE]     Properties: read=true, write=true, writeWithoutResponse=true, notify=true, indicate=false", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.972:INFO:CONSOLE:44] "[BLE]     → This is the WRITE characteristic", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.972:INFO:CONSOLE:44] "[BLE]     → This is the READ characteristic", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE]   Characteristic UUID: 0000ffe2-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE]     Properties: read=false, write=true, writeWithoutResponse=true, notify=false, indicate=false", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE] Setting up notification handler...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE] Adding event listener for characteristicvaluechanged...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE] Event listener added successfully", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE] GATT connected, starting notifications...", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE] Starting notifications on characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164604.973:INFO:CONSOLE:44] "[BLE] Characteristic properties: [object Object]", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.150:INFO:CONSOLE:44] "[BLE] ✓ Notifications started successfully (took 177ms)", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.150:INFO:CONSOLE:44] "[BLE] Ready to receive data on characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.150:INFO:CONSOLE:44] "[BLE] Device opened successfully", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.150:INFO:CONSOLE:44] "[BLE] Device opened successfully", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.150:INFO:CONSOLE:44] "[BLE] Connection complete, calling callback", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.151:INFO:CONSOLE:44] "Connection opened with ID: 255, Baud: 115200", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.197:INFO:CONSOLE:44] "[BLE] → SENDING 9 bytes (will split into 1 chunks of max 20 bytes):", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.197:INFO:CONSOLE:44] "[BLE]   Hex:   24 58 3c 00 01 00 00 00 45", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.197:INFO:CONSOLE:44] "[BLE]   ASCII: $X<.....E", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.197:INFO:CONSOLE:44] "[BLE]   Writing to characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.197:INFO:CONSOLE:44] "[BLE]   Chunk 1: Writing 9 bytes: 24 58 3c 00 01 00 00 00 45", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.329:INFO:CONSOLE:44] "[BLE]   Chunk 1: Write completed in 167ms", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.329:INFO:CONSOLE:44] "[BLE] ✓ All data sent: 9 bytes in 1 chunks (total time: 167ms)", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.331:INFO:CONSOLE:44] "[BLE] ← RECEIVED 12 bytes:", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.332:INFO:CONSOLE:44] "[BLE]   Hex:   24 58 3e 00 01 00 03 00 00 02 05 a6", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.332:INFO:CONSOLE:44] "[BLE]   ASCII: $X>.........", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164605.332:INFO:CONSOLE:44] "[BLE]   Timestamp: 1767257165331", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164606.162:INFO:CONSOLE:44] "Force free hard lock", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.163:INFO:CONSOLE:44] "MSP data request timed-out: 1", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.174:INFO:CONSOLE:44] "[BLE] → SENDING 9 bytes (will split into 1 chunks of max 20 bytes):", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.174:INFO:CONSOLE:44] "[BLE]   Hex:   24 58 3c 00 01 00 00 00 45", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.174:INFO:CONSOLE:44] "[BLE]   ASCII: $X<.....E", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.174:INFO:CONSOLE:44] "[BLE]   Writing to characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.174:INFO:CONSOLE:44] "[BLE]   Chunk 1: Writing 9 bytes: 24 58 3c 00 01 00 00 00 45", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.297:INFO:CONSOLE:44] "[BLE] ← RECEIVED 12 bytes:", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.297:INFO:CONSOLE:44] "[BLE]   Hex:   24 58 3e 00 01 00 03 00 00 02 05 a6", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.297:INFO:CONSOLE:44] "[BLE]   ASCII: $X>.........", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.298:INFO:CONSOLE:44] "[BLE]   Timestamp: 1767257168298", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.298:INFO:CONSOLE:44] "[BLE]   Chunk 1: Write completed in 125ms", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164608.298:INFO:CONSOLE:44] "[BLE] ✓ All data sent: 9 bytes in 1 chunks (total time: 125ms)", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164609.212:INFO:CONSOLE:44] "Force free hard lock", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.182:INFO:CONSOLE:44] "MSP data request timed-out: 1", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.193:INFO:CONSOLE:44] "[BLE] → SENDING 9 bytes (will split into 1 chunks of max 20 bytes):", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.193:INFO:CONSOLE:44] "[BLE]   Hex:   24 58 3c 00 01 00 00 00 45", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.193:INFO:CONSOLE:44] "[BLE]   ASCII: $X<.....E", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.193:INFO:CONSOLE:44] "[BLE]   Writing to characteristic: 0000ffe1-0000-1000-8000-00805f9b34fb", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.193:INFO:CONSOLE:44] "[BLE]   Chunk 1: Writing 9 bytes: 24 58 3c 00 01 00 00 00 45", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.313:INFO:CONSOLE:44] "[BLE] ← RECEIVED 12 bytes:", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.313:INFO:CONSOLE:44] "[BLE]   Hex:   24 58 3e 00 01 00 03 00 00 02 05 a6", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.313:INFO:CONSOLE:44] "[BLE]   ASCII: $X>.........", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
[4368:0101/164611.313:INFO:CONSOLE:44] "[BLE]   Timestamp: 1767257171313", source: file:///D:/Workspace/inav-configurator_Windows32_9.0.0_ci-20251231-2c68b6f_ZIP/INAV-Configurator_Win32_9.0.0/resources/app/.vite/renderer/main_window/assets/index-BOUD53F2.js (44)
